fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,alcohol.density.ratio,quality_label
7.3,0.17,0.36,2.2192034840549946,0.027615167032973367,44.0,111.0,0.99272,3.14,0.41,12.4,6,12.49093399951648,Low
6.1,0.16,0.34,1.9600947840472698,0.03343477608623739,31.0,114.0,0.99365,3.32,0.58,10.15,7,10.21486438886932,High
5.9,0.44,0.33,0.7884573603642702,0.04783732941416013,12.0,117.0,0.99134,3.46,0.44,11.5,5,11.600459983456735,Low
6.6,0.285,0.49,2.517696472610991,0.0344014267173324,57.0,137.0,0.99732,3.08,0.54,8.9,6,8.923916095134961,Low
4.9,0.335,0.14,0.832909122935104,0.03536714383729131,69.0,168.0,0.99212,3.47,0.46,10.4666666666667,5,10.549799083444242,Low
6.0,0.28,0.52,1.9740810260220096,0.027615167032973367,37.0,104.0,0.99161,3.28,0.51,11.8,7,11.899839654702959,High
5.8,0.35,0.29,1.4350845252893227,0.03343477608623739,41.0,151.0,0.9912,3.35,0.58,11.6333333333333,7,11.73661555017484,High
5.7,0.21,0.37,1.7047480922384253,0.039220713153281295,58.0,140.0,0.99332,3.29,0.62,10.6,6,10.671284178311119,Low
6.5,0.25,0.32,2.388762789235098,0.04401688541677433,41.0,128.0,0.99636,3.18,0.52,9.6,6,9.635071660845478,Low
6.0,0.28,0.52,1.9740810260220096,0.027615167032973367,37.0,104.0,0.99161,3.28,0.51,11.8,7,11.899839654702959,High
6.6,0.285,0.49,2.517696472610991,0.0344014267173324,57.0,137.0,0.99732,3.08,0.54,8.9,6,8.923916095134961,Low
4.7,0.335,0.14,0.832909122935104,0.03536714383729131,69.0,168.0,0.99212,3.47,0.46,10.5,5,10.583397169697214,Low
6.8,0.63,0.04,0.832909122935104,0.05638033343610764,25.0,133.0,0.99271,3.17,0.39,10.2,4,10.27490405052835,Low
5.6,0.27,0.37,0.6418538861723948,0.0246926125903715,11.0,49.0,0.98845,3.29,0.33,13.1,6,13.253072993069956,Low
6.8,0.32,0.33,0.5306282510621704,0.026641930946421175,15.0,66.0,0.9899,3.11,0.31,11.8,6,11.92039599959592,Low
6.5,0.33,0.32,0.6931471805599453,0.04018178963283184,39.0,120.0,0.99004,3.06,0.37,12.2,6,12.322734434972324,Low
6.0,0.24,0.34,0.6931471805599453,0.03536714383729131,52.0,184.0,0.99097,3.44,0.44,11.45,6,11.554335650927877,Low
6.8,0.63,0.04,0.832909122935104,0.05638033343610764,25.0,133.0,0.99271,3.17,0.39,10.2,4,10.27490405052835,Low
6.7,0.16,0.32,2.6026896854443837,0.0344014267173324,18.0,156.0,0.99666,2.88,0.36,9.0,6,9.030160736861117,Low
6.7,0.16,0.32,2.6026896854443837,0.0344014267173324,18.0,156.0,0.99666,2.88,0.36,9.0,6,9.030160736861117,Low
6.7,0.16,0.32,2.6026896854443837,0.0344014267173324,18.0,156.0,0.99666,2.88,0.36,9.0,6,9.030160736861117,Low
6.7,0.16,0.32,2.6026896854443837,0.0344014267173324,18.0,156.0,0.99666,2.88,0.36,9.0,6,9.030160736861117,Low
6.9,0.19,0.31,3.0081547935525483,0.042101176018635396,38.0,167.0,0.99954,2.93,0.52,9.1,7,9.104187926446166,High
6.0,0.36,0.32,0.7419373447293773,0.05164323315183845,26.0,173.0,0.99414,3.38,0.54,8.8,5,8.851871969742692,Low
6.7,0.16,0.32,2.6026896854443837,0.0344014267173324,18.0,156.0,0.99666,2.88,0.36,9.0,6,9.030160736861117,Low
6.9,0.19,0.31,3.0081547935525483,0.042101176018635396,38.0,167.0,0.99954,2.93,0.52,9.1,7,9.104187926446166,High
6.7,0.35,0.32,2.302585092994046,0.03149866705937099,29.0,113.0,0.99188,3.13,0.65,12.9,7,13.005605516796388,High
6.1,0.15,0.4,0.7884573603642702,0.0295588022415444,19.0,84.0,0.98926,3.19,0.96,13.0,6,13.141135798475627,Low
6.7,0.35,0.32,2.302585092994046,0.03149866705937099,29.0,113.0,0.99188,3.13,0.65,12.9,7,13.005605516796388,High
7.0,0.27,0.74,0.832909122935104,0.1595645696713384,34.0,121.0,0.99334,3.04,0.46,9.2,6,9.261682807497936,Low
6.8,0.3,0.33,2.624668592163159,0.04018178963283184,60.0,168.0,0.99659,3.1,0.56,9.8,5,9.833532345297465,Low
6.8,0.3,0.33,2.624668592163159,0.04018178963283184,60.0,168.0,0.99659,3.1,0.56,9.8,5,9.833532345297465,Low
6.4,0.69,0.09,2.151762203259462,0.04305948946044697,34.0,144.0,0.9948,3.26,0.38,10.1,6,10.152794531564133,Low
6.4,0.69,0.09,2.151762203259462,0.04305948946044697,34.0,144.0,0.9948,3.26,0.38,10.1,6,10.152794531564133,Low
5.9,0.12,0.28,0.8754687373538999,0.03633192924739028,36.0,83.0,0.99074,3.33,0.42,10.9,7,11.001877384581222,High
6.3,0.36,0.5,2.2300144001592104,0.05164323315183845,51.0,202.0,0.9955,3.2,0.51,9.6,6,9.643395278754394,Low
5.7,0.27,0.16,2.302585092994046,0.05164323315183845,32.0,111.0,0.99474,3.36,0.37,10.4,6,10.454993264571648,Low
6.1,0.22,0.4,1.0473189942805592,0.03052920503482287,25.0,111.0,0.98966,3.03,0.3,11.8,7,11.923286785360629,High
5.6,0.205,0.16,2.60638654732571,0.04974209189481407,31.0,115.0,0.99564,3.4,0.38,10.8,6,10.847294202723877,Low
7.2,0.33,0.28,0.8754687373538999,0.03343477608623739,26.0,109.0,0.99246,3.28,0.57,10.6,6,10.68053120528787,Low
5.9,0.21,0.31,1.0296194171811581,0.032467190137501496,45.0,142.0,0.98984,3.35,0.5,12.7,6,12.830356421239795,Low
5.4,0.33,0.31,1.6094379124341003,0.0295588022415444,27.0,108.0,0.99031,3.3,0.43,12.2,7,12.31937474124264,High
5.4,0.205,0.16,2.60638654732571,0.04974209189481407,31.0,115.0,0.99564,3.4,0.38,10.8,6,10.847294202723877,Low
5.7,0.27,0.16,2.302585092994046,0.05164323315183845,32.0,111.0,0.99474,3.36,0.37,10.4,6,10.454993264571648,Low
6.4,0.28,0.28,1.3862943611198906,0.039220713153281295,19.0,98.0,0.99216,3.25,0.47,11.1,6,11.187711659409771,Low
6.1,0.22,0.4,1.0473189942805592,0.03052920503482287,25.0,111.0,0.98966,3.03,0.3,11.8,7,11.923286785360629,High
6.7,0.15,0.32,2.186051276738094,0.03343477608623739,17.0,81.0,0.99512,3.29,0.31,10.0,6,10.049039311841788,Low
5.5,0.315,0.38,1.2809338454620642,0.032467190137501496,10.0,69.0,0.9909,3.12,0.59,10.8,6,10.899182561307903,Low
4.8,0.225,0.38,0.7884573603642702,0.07138999608667293,47.0,130.0,0.99132,3.31,0.4,10.3,6,10.39018682161159,Low
5.2,0.24,0.15,2.0918640616783932,0.042101176018635396,32.0,134.0,0.99378,3.24,0.48,9.9,6,9.961963412425286,Low
6.7,0.15,0.32,2.186051276738094,0.03343477608623739,17.0,81.0,0.99512,3.29,0.31,10.0,6,10.049039311841788,Low
6.6,0.27,0.32,0.832909122935104,0.04305948946044697,18.0,93.0,0.99044,3.11,0.56,12.25,5,12.368240378013812,Low
6.1,0.32,0.33,2.4595888418037104,0.03536714383729131,27.0,98.0,0.99521,3.34,0.52,10.2,6,10.249093156218285,Low
6.0,0.25,0.28,2.163323025660538,0.05164323315183845,37.0,132.0,0.99489,3.06,0.5,9.4,6,9.448280714450844,Low
6.4,0.42,0.46,2.2407096892759584,0.048790164169432,58.0,180.0,0.99495,3.18,0.46,9.7,6,9.749233629830645,Low
6.1,0.32,0.33,2.4595888418037104,0.03536714383729131,27.0,98.0,0.99521,3.34,0.52,10.2,6,10.249093156218285,Low
6.9,0.31,0.33,2.617395832834079,0.037295784743696894,33.0,116.0,0.9954,3.04,0.65,10.4,6,10.448061080972474,Low
6.3,0.48,0.48,1.0296194171811581,0.0344014267173324,35.0,96.0,0.99121,3.49,0.74,12.2,6,12.308188981144257,Low
6.0,0.25,0.28,2.163323025660538,0.05164323315183845,37.0,132.0,0.99489,3.06,0.5,9.4,6,9.448280714450844,Low
7.2,0.21,0.31,2.4423470353692043,0.0344014267173324,36.0,122.0,0.99478,3.12,0.4,10.6,6,10.655622348660005,Low
7.9,0.3,0.6,1.0473189942805592,0.046883585898850416,13.0,106.0,0.99331,3.24,0.49,11.85,5,11.929810431788665,Low
5.3,0.31,0.38,2.4423470353692043,0.03052920503482287,53.0,140.0,0.99321,3.34,0.46,11.7,6,11.779986105657413,Low
5.3,0.31,0.38,2.4423470353692043,0.03052920503482287,53.0,140.0,0.99321,3.34,0.46,11.7,6,11.779986105657413,Low
5.2,0.185,0.22,0.6931471805599453,0.0295588022415444,47.0,123.0,0.99218,3.55,0.44,10.15,6,10.229998588965712,Low
5.5,0.16,0.31,0.7884573603642702,0.025667746748577788,31.0,68.0,0.9898,3.33,0.44,11.6333333333333,6,11.753216137940292,Low
6.0,0.17,0.36,0.9932517730102833,0.04114194333117518,14.0,61.0,0.99144,3.22,0.54,10.8,6,10.893246187363836,Low
6.0,0.16,0.36,0.9555114450274363,0.04114194333117518,13.0,61.0,0.99143,3.22,0.54,10.8,6,10.893356061446598,Low
6.1,0.24,0.32,2.302585092994046,0.03052920503482287,41.0,134.0,0.99234,3.25,0.26,12.3,7,12.394945280851323,High
5.5,0.3,0.25,1.0647107369924282,0.028587456851912555,33.0,118.0,0.98972,3.36,0.66,12.5,6,12.629834700723436,Low
5.5,0.16,0.31,0.7884573603642702,0.025667746748577788,31.0,68.0,0.9898,3.33,0.44,11.65,6,11.770054556476056,Low
6.0,0.32,0.46,0.9162907318741551,0.048790164169432,56.0,189.0,0.99308,3.24,0.49,9.6,5,9.666894912796552,Low
6.1,0.27,0.31,1.589235205116581,0.03343477608623739,42.0,137.0,0.99218,3.24,0.46,10.9,6,10.985909814751356,Low
6.0,0.27,0.32,1.5260563034950492,0.0344014267173324,36.0,133.0,0.99215,3.23,0.46,10.8,6,10.885450788691227,Low
6.0,0.14,0.37,0.7884573603642702,0.03149866705937099,63.0,148.0,0.99185,3.32,0.44,11.2,5,11.292030044865655,Low
5.0,0.24,0.19,1.791759469228055,0.042101176018635396,17.0,101.0,0.99438,3.67,0.57,10.0,5,10.056517629075403,Low
6.3,0.23,0.5,2.4336133554004498,0.042101176018635396,61.0,132.0,0.99542,2.86,0.46,9.1,6,9.141869763516908,Low
5.6,0.26,0.5,2.517696472610991,0.028587456851912555,25.0,93.0,0.99428,3.23,0.49,10.5,6,10.560405519571951,Low
6.1,0.34,0.24,2.962692419475791,0.048790164169432,33.0,184.0,0.99943,3.12,0.61,9.3,5,9.305304023293278,Low
6.2,0.35,0.25,2.9652730660692823,0.04974209189481407,28.0,182.0,0.99946,3.13,0.62,9.3,6,9.305024713345206,Low
6.0,0.14,0.37,0.7884573603642702,0.03149866705937099,63.0,148.0,0.99185,3.32,0.44,11.2,5,11.292030044865655,Low
7.3,0.36,0.62,2.0918640616783932,0.032467190137501496,48.0,185.0,0.99472,3.14,0.62,10.6,6,10.656265079620395,Low
5.1,0.25,0.36,0.832909122935104,0.0344014267173324,40.0,78.0,0.9891,3.23,0.64,12.1,7,12.233343443534526,High
5.5,0.16,0.26,0.9162907318741551,0.03149866705937099,35.0,100.0,0.99076,3.43,0.77,12.0,6,12.111914086156082,Low
6.4,0.19,0.35,2.4159137783010487,0.042101176018635396,40.0,106.0,0.99632,3.16,0.5,9.7,6,9.735827846475027,Low
6.0,0.38,0.26,1.5040773967762742,0.0344014267173324,38.0,111.0,0.98872,3.18,0.47,13.6,7,13.755158184319118,High
6.0,0.38,0.26,1.5040773967762742,0.0344014267173324,38.0,111.0,0.98872,3.18,0.47,13.6,7,13.755158184319118,High
6.5,0.2,0.35,1.589235205116581,0.039220713153281295,27.0,140.0,0.99102,2.98,0.53,11.8,6,11.906924179128575,Low
6.6,0.17,0.26,2.128231705849268,0.050693114315518116,45.0,128.0,0.99388,3.16,0.37,10.0,6,10.061576850323982,Low
6.6,0.17,0.26,2.128231705849268,0.050693114315518116,45.0,128.0,0.99388,3.16,0.37,10.0,6,10.061576850323982,Low
5.9,0.48,0.3,0.9162907318741551,0.03633192924739028,19.0,78.0,0.99057,3.47,0.42,11.9,7,12.013285280192214,High
5.3,0.4,0.25,1.589235205116581,0.03052920503482287,45.0,130.0,0.99072,3.31,0.58,11.75,7,11.860061369509044,High
5.9,0.26,0.29,1.8562979903656263,0.044973365642731154,34.0,116.0,0.99224,3.24,0.41,11.4,6,11.489155849391276,Low
5.2,0.3,0.34,0.9162907318741551,0.037295784743696894,18.0,96.0,0.98942,3.56,0.48,13.0,8,13.139010733561078,High
6.4,0.32,0.25,1.791759469228055,0.05354076692802982,28.0,138.0,0.99171,3.27,0.5,12.4,8,12.503655302457371,High
6.6,0.19,0.25,0.7884573603642702,0.050693114315518116,34.0,181.0,0.99352,3.3,0.42,9.4,7,9.461309284161366,High
6.8,0.27,0.3,2.6390573296152584,0.045928931888399804,69.0,160.0,0.99705,3.16,0.5,9.6,6,9.628403791183992,Low
6.8,0.27,0.3,2.6390573296152584,0.045928931888399804,69.0,160.0,0.99705,3.16,0.5,9.6,6,9.628403791183992,Low
6.8,0.27,0.3,2.6390573296152584,0.045928931888399804,69.0,160.0,0.99705,3.16,0.5,9.6,6,9.628403791183992,Low
6.8,0.27,0.3,2.6390573296152584,0.045928931888399804,69.0,160.0,0.99705,3.16,0.5,9.6,6,9.628403791183992,Low
6.4,0.28,0.45,2.2617630984737906,0.055434706888100586,47.0,223.0,0.99654,3.16,0.51,9.1,5,9.13159531980653,Low
5.2,0.21,0.31,0.9932517730102833,0.046883585898850416,17.0,61.0,0.98953,3.24,0.37,12.0,7,12.126969369296534,High
5.0,0.27,0.4,0.7884573603642702,0.07325046173959267,42.0,124.0,0.99204,3.32,0.47,10.1,6,10.181041087052941,Low
5.8,0.27,0.4,0.7884573603642702,0.07325046173959267,47.0,130.0,0.99185,3.13,0.45,10.3,6,10.384634773403237,Low
5.9,0.27,0.32,1.0986122886681098,0.03343477608623739,31.0,102.0,0.98952,3.16,0.56,12.3,6,12.4302692214407,Low
5.8,0.315,0.19,3.0155349008501706,0.03052920503482287,28.0,106.0,0.99704,2.97,0.4,10.55,6,10.581320709299527,Low
6.0,0.59,0.0,0.5877866649021191,0.03633192924739028,30.0,95.0,0.99032,3.1,0.4,10.9,4,11.006543339526619,Low
5.8,0.3,0.09,1.9878743481543455,0.04114194333117518,36.0,138.0,0.99382,3.15,0.48,9.7,5,9.760318769998591,Low
5.6,0.3,0.1,2.0014800002101243,0.042101176018635396,34.0,142.0,0.99382,3.14,0.48,9.8,5,9.860940612988268,Low
6.7,0.3,0.5,2.5726122302071057,0.04401688541677433,38.0,127.0,0.9974,3.04,0.53,8.9,6,8.92320032083417,Low
6.7,0.3,0.5,2.5726122302071057,0.04401688541677433,38.0,127.0,0.9974,3.04,0.53,8.9,6,8.92320032083417,Low
6.4,0.31,0.31,2.631888840136646,0.04401688541677433,55.0,161.0,0.99546,3.02,0.59,10.2,5,10.246519197155083,Low
6.9,0.25,0.29,1.2237754316221157,0.037295784743696894,28.0,76.0,0.99088,3.01,0.36,11.7,7,11.807686097206522,High
4.4,0.32,0.39,1.667706820558076,0.0295588022415444,31.0,127.0,0.98904,3.46,0.36,12.8,8,12.941842594839441,High
3.9,0.225,0.4,1.6486586255873816,0.0295588022415444,29.0,118.0,0.989,3.57,0.36,12.8,8,12.942366026289182,High
6.4,0.31,0.31,2.631888840136646,0.04401688541677433,55.0,161.0,0.99546,3.02,0.59,10.2,5,10.246519197155083,Low
5.5,0.62,0.33,0.9932517730102833,0.03633192924739028,24.0,118.0,0.98758,3.15,0.39,13.55,6,13.720407460661415,Low
6.2,0.3,0.42,1.1631508098056809,0.03536714383729131,28.0,128.0,0.9901,3.13,0.38,11.6,6,11.715988284011717,Low
6.7,0.3,0.5,2.5726122302071057,0.04401688541677433,38.0,127.0,0.9974,3.04,0.53,8.9,6,8.92320032083417,Low
4.7,0.785,0.0,1.4816045409242156,0.03536714383729131,23.0,134.0,0.98981,3.53,0.92,13.8,6,13.942069690142553,Low
6.0,0.31,0.32,2.128231705849268,0.16126814759612226,47.0,159.0,0.9952,3.19,0.5,9.4,6,9.445337620578778,Low
6.0,0.32,0.3,2.1162555148025524,0.1604167214059047,46.0,159.0,0.99519,3.18,0.49,9.4,5,9.44543253047157,Low
6.4,0.105,0.29,0.7419373447293773,0.0344014267173324,44.0,140.0,0.99142,3.17,0.55,10.7,7,10.79260051239636,High
5.7,0.33,0.32,0.8754687373538999,0.042101176018635396,28.0,93.0,0.9897,3.31,0.5,12.3,6,12.428008487420431,Low
5.9,0.32,0.19,2.740840023925201,0.04114194333117518,37.0,115.0,0.99684,3.16,0.43,10.3,5,10.332651177721601,Low
6.2,0.26,0.2,2.1972245773362196,0.045928931888399804,35.0,111.0,0.99445,3.11,0.42,10.4,6,10.458042133842829,Low
6.0,0.2,0.33,0.7419373447293773,0.038258712117090345,45.0,126.0,0.99051,3.31,0.45,11.6,7,11.711138706323005,High
6.4,0.105,0.29,0.7419373447293773,0.0344014267173324,44.0,140.0,0.99142,3.17,0.55,10.7,7,10.79260051239636,High
5.8,0.28,0.34,1.1631508098056809,0.03633192924739028,24.0,125.0,0.98986,3.36,0.33,12.8,8,12.931121572747662,High
6.4,0.31,0.5,1.916922612182061,0.037295784743696894,42.0,111.0,0.99189,3.18,0.53,11.9,7,11.99729808748954,High
5.1,0.26,0.34,2.0014800002101243,0.03343477608623739,26.0,99.0,0.99449,3.23,0.41,9.2,6,9.25097286046114,Low
6.6,0.28,0.09,2.4765384001174837,0.04974209189481407,37.0,131.0,0.99566,2.93,0.62,9.5,6,9.541409718176888,Low
6.0,0.17,0.3,2.1162555148025524,0.038258712117090345,39.0,104.0,0.99252,2.91,0.57,11.0,6,11.082900092693347,Low
7.3,0.35,0.67,2.2300144001592104,0.05164323315183845,10.0,100.0,0.9959,3.19,0.5,10.9,5,10.94487398333166,Low
6.0,0.26,0.24,0.832909122935104,0.05164323315183845,66.0,150.0,0.9924,3.21,0.62,10.4,6,10.479645304312777,Low
5.4,0.375,0.4,1.4586150226995167,0.05259245011917058,29.0,147.0,0.99482,3.42,0.52,9.1,5,9.147383446251583,Low
7.0,0.17,0.42,0.6931471805599453,0.07232066157962612,19.0,71.0,0.99103,3.32,0.62,11.4,6,11.503183556501822,Low
5.1,0.26,0.33,0.7419373447293773,0.026641930946421175,46.0,113.0,0.98946,3.35,0.43,11.4,7,11.52143593475229,High
5.8,0.36,0.5,0.6931471805599453,0.11955923505763925,63.0,178.0,0.99212,3.1,0.45,9.7,5,9.777043099625045,Low
5.7,0.4,0.35,1.8082887711792655,0.025667746748577788,17.0,113.0,0.99052,3.18,0.67,12.4,6,12.51867705851472,Low
6.2,0.76,0.01,1.4350845252893227,0.04018178963283184,18.0,120.0,0.99026,3.2,0.94,13.7,7,13.834750469573645,High
6.1,0.41,0.2,2.6100697927420065,0.03149866705937099,54.0,136.0,0.99516,2.91,0.43,10.6,6,10.651553519032115,Low
5.8,0.385,0.25,1.547562508716013,0.03052920503482287,38.0,122.0,0.99128,3.2,0.63,11.2,6,11.29852312162053,Low
6.0,0.27,0.4,0.9932517730102833,0.020782539182528502,18.0,82.0,0.9891,3.24,0.95,13.1333333333333,6,13.278064233478213,Low
5.7,0.4,0.35,1.8082887711792655,0.025667746748577788,17.0,113.0,0.99052,3.18,0.67,12.4,6,12.51867705851472,Low
5.8,0.36,0.5,0.6931471805599453,0.11955923505763925,63.0,178.0,0.99212,3.1,0.45,9.7,5,9.777043099625045,Low
7.0,0.24,0.47,0.832909122935104,0.042101176018635396,18.0,131.0,0.99176,3.19,0.45,11.0,6,11.09139307897072,Low
6.8,0.23,0.48,0.9162907318741551,0.03536714383729131,35.0,165.0,0.99162,3.18,0.45,11.3,6,11.395494241745832,Low
6.5,0.28,0.34,1.7227665977411035,0.05259245011917058,22.0,130.0,0.99193,3.2,0.46,12.0,7,12.097627856804412,High
6.4,0.23,0.35,2.424802725718295,0.04114194333117518,54.0,140.0,0.9967,3.23,0.47,9.2,5,9.23046051971506,Low
6.0,0.34,0.29,1.9600947840472698,0.044973365642731154,29.0,134.0,0.99462,3.48,0.57,10.7,6,10.757877380306047,Low
6.0,0.34,0.29,1.9600947840472698,0.044973365642731154,29.0,134.0,0.99462,3.48,0.57,10.7,6,10.757877380306047,Low
6.7,0.22,0.33,0.7884573603642702,0.03536714383729131,36.0,86.0,0.99058,3.1,0.76,11.4,6,11.508409214803448,Low
6.4,0.23,0.35,2.424802725718295,0.04114194333117518,54.0,140.0,0.9967,3.23,0.47,9.2,5,9.23046051971506,Low
6.0,0.32,0.33,2.388762789235098,0.03149866705937099,22.0,90.0,0.99258,3.1,0.43,12.1,7,12.190453162465493,High
5.8,0.29,0.27,0.9555114450274363,0.06015392281974709,17.0,140.0,0.99138,3.23,0.35,11.1,6,11.196513950251164,Low
5.8,0.38,0.26,0.7419373447293773,0.05638033343610764,20.0,140.0,0.99271,3.27,0.43,9.7,6,9.771232283345588,Low
5.9,0.32,0.26,0.9162907318741551,0.055434706888100586,17.0,141.0,0.9917,3.24,0.36,10.7,5,10.789553292326307,Low
5.6,0.33,0.28,0.7884573603642702,0.03052920503482287,33.0,97.0,0.99126,3.49,0.58,10.9,6,10.9961059661441,Low
5.9,0.37,0.3,0.9162907318741551,0.032467190137501496,35.0,95.0,0.98986,3.36,0.56,12.0,7,12.122926474450933,High
5.6,0.295,0.26,0.7419373447293773,0.0344014267173324,40.0,102.0,0.99154,3.47,0.56,10.6,6,10.690441131976522,Low
6.7,0.5,0.36,2.5257286443082556,0.0916671885258238,18.0,92.0,0.99642,3.11,0.49,9.6,5,9.634491479496598,Low
6.5,0.28,0.38,2.174751721484161,0.03052920503482287,54.0,216.0,0.99154,3.03,0.42,13.1,6,13.211771587631361,Low
5.3,0.275,0.24,2.128231705849268,0.037295784743696894,28.0,114.0,0.99313,3.38,0.51,11.0,6,11.076092757242256,Low
5.2,0.405,0.15,0.8960880245566356,0.037295784743696894,10.0,44.0,0.99125,3.52,0.4,11.6,4,11.702395964691046,Low
6.8,0.34,0.36,2.2925347571405443,0.028587456851912555,44.0,128.0,0.99318,3.28,0.35,11.95,7,12.032058639924283,High
5.7,0.22,0.25,0.7419373447293773,0.048790164169432,97.0,175.0,0.99099,3.44,0.62,11.1,6,11.200920291829382,Low
6.2,0.28,0.57,0.6931471805599453,0.042101176018635396,50.0,92.0,0.99004,3.17,0.36,11.5,6,11.615692295260796,Low
5.6,0.34,0.25,1.252762968495368,0.044973365642731154,47.0,182.0,0.99093,3.21,0.4,11.3,5,11.40342910195473,Low
4.8,0.29,0.23,0.7419373447293773,0.04305948946044697,38.0,180.0,0.98924,3.28,0.34,11.9,6,12.02943673931503,Low
6.6,0.38,0.29,1.2237754316221157,0.1275133202989596,15.0,93.0,0.99336,3.18,0.6,9.5,5,9.56350165096239,Low
5.1,0.3,0.3,1.1939224684724346,0.046883585898850416,40.0,150.0,0.98944,3.29,0.46,12.2,6,12.330206985769728,Low
4.4,0.54,0.09,1.8082887711792655,0.037295784743696894,52.0,97.0,0.99022,3.41,0.4,12.2,7,12.320494435579972,High
7.0,0.36,0.35,1.252762968495368,0.046883585898850416,67.0,161.0,0.99146,3.05,0.56,11.1,6,11.195610513787747,Low
6.4,0.33,0.44,2.2925347571405443,0.05354076692802982,52.0,164.0,0.99488,3.1,0.48,9.6,5,9.64940495336121,Low
7.0,0.36,0.35,1.252762968495368,0.046883585898850416,67.0,161.0,0.99146,3.05,0.56,11.1,6,11.195610513787747,Low
6.4,0.33,0.44,2.2925347571405443,0.05354076692802982,52.0,164.0,0.99488,3.1,0.48,9.6,5,9.64940495336121,Low
6.2,0.23,0.38,0.9555114450274363,0.04305948946044697,12.0,113.0,0.99176,3.3,0.73,11.4,5,11.494716463660565,Low
5.2,0.25,0.23,0.8754687373538999,0.045928931888399804,20.0,77.0,0.99001,3.32,0.62,11.4,5,11.515035201664631,Low
6.2,0.35,0.29,1.589235205116581,0.04018178963283184,22.0,79.0,0.99005,3.1,0.59,12.0666666666667,6,12.18793663619686,Low
7.1,0.23,0.39,2.6878474937846906,0.05638033343610764,26.0,172.0,0.99755,2.9,0.46,9.0,6,9.022104155180191,Low
7.5,0.38,0.33,2.322387720290225,0.042101176018635396,19.0,116.0,0.99444,3.08,0.42,11.4,6,11.463738385422952,Low
6.4,0.35,0.51,2.174751721484161,0.05354076692802982,53.0,177.0,0.99502,3.12,0.45,9.6,5,9.648047275431649,Low
6.0,0.43,0.34,2.151762203259462,0.04401688541677433,25.0,118.0,0.99222,3.03,0.37,11.0,6,11.086251033037028,Low
6.0,0.52,0.33,2.163323025660538,0.044973365642731154,24.0,119.0,0.99224,3.04,0.38,11.0,6,11.086027573974038,Low
5.5,0.31,0.29,1.3862943611198906,0.026641930946421175,16.0,102.0,0.99067,3.23,0.56,11.2,6,11.305480129609252,Low
5.9,0.22,0.3,0.832909122935104,0.050693114315518116,42.0,86.0,0.99069,3.31,0.47,11.55,6,11.658541016867034,Low
6.2,0.36,0.32,1.6094379124341003,0.03536714383729131,44.0,92.0,0.98936,3.2,0.5,13.3,7,13.443033880488397,High
6.0,0.41,0.23,0.7419373447293773,0.0639133257436528,22.0,148.0,0.99266,3.3,0.47,9.63333333333333,5,9.70456483925345,Low
6.2,0.355,0.35,1.0986122886681098,0.044973365642731154,31.0,95.0,0.98822,3.06,0.46,13.6,6,13.76211774706037,Low
5.7,0.41,0.21,1.0647107369924282,0.046883585898850416,30.0,112.0,0.99138,3.29,0.55,11.2,6,11.297383445298472,Low
5.8,0.23,0.31,1.7047480922384253,0.044973365642731154,42.0,124.0,0.99324,3.31,0.64,10.8,6,10.873504893077202,Low
6.6,0.24,0.33,2.4069451083182885,0.03149866705937099,8.0,81.0,0.99626,3.19,0.51,9.8,6,9.836789593078112,Low
6.1,0.32,0.28,2.028148247292285,0.020782539182528502,29.0,132.0,0.99188,3.15,0.36,11.45,7,11.543735129249505,High
5.0,0.2,0.4,1.0647107369924282,0.014888612493750654,20.0,98.0,0.9897,3.37,0.55,12.05,6,12.175406688895626,Low
6.0,0.42,0.41,2.5952547069568657,0.03149866705937099,50.0,179.0,0.99622,3.14,0.6,9.7,5,9.736805123366324,Low
5.7,0.21,0.32,0.9555114450274363,0.0295588022415444,33.0,122.0,0.99044,3.33,0.52,11.9,6,12.014862081499132,Low
5.6,0.2,0.36,1.252762968495368,0.046883585898850416,16.0,125.0,0.99282,3.49,0.49,10.0,6,10.072319252231019,Low
7.4,0.22,0.26,0.7884573603642702,0.0344014267173324,18.0,97.0,0.99245,3.12,0.41,9.7,6,9.773792130585923,Low
